destination,year,month,foreign_visitors,local_visitors,total_visitors,national_arrivals_month,season_month_index,data_basis
Mirissa,2025,4,4940,6661,11601,174608,0.0729,derived
Mirissa,2025,5,1975,2828,4803,132919,0.0312,derived
Mirissa,2025,6,1370,1978,3348,138241,0.0208,derived
Mirissa,2025,7,2775,3718,6493,200244,0.0417,derived
Mirissa,2025,8,2928,3846,6774,198235,0.0417,derived
Mirissa,2025,9,3537,4748,8285,158971,0.0521,derived
Mirissa,2025,10,4154,5868,10022,165193,0.0625,derived
Mirissa,2025,11,8476,11811,20287,212906,0.125,derived
Mirissa,2025,12,11188,15119,26307,287423,0.1667,derived
Unawatuna,2015,1,3478,5003,8481,156246,0.0911,derived
Unawatuna,2015,2,3605,4876,8481,165541,0.0903,derived
Unawatuna,2015,3,3583,5073,8656,157051,0.0894,derived
Unawatuna,2015,4,2631,3692,6323,122217,0.0697,derived
Unawatuna,2015,5,2247,3189,5436,113529,0.0581,derived
Unawatuna,2015,6,2452,3629,6081,115467,0.0641,derived
Unawatuna,2015,7,3699,5120,8819,175804,0.094,derived
Unawatuna,2015,8,3292,4626,7918,166610,0.0886,derived
Unawatuna,2015,9,2776,3608,6384,143374,0.0709,derived
Unawatuna,2015,10,3065,4145,7210,132280,0.0766,derived
Unawatuna,2015,11,3855,5259,9114,144147,0.0905,derived
Unawatuna,2015,12,4510,6329,10839,206114,0.1168,derived
Unawatuna,2016,1,4156,5938,10094,194280,0.0911,derived
Unawatuna,2016,2,3802,5298,9100,197697,0.0903,derived
Unawatuna,2016,3,3885,5640,9525,192841,0.0894,derived
Unawatuna,2016,4,3131,4458,7589,136367,0.0697,derived
Unawatuna,2016,5,2481,3353,5834,125044,0.0581,derived
Unawatuna,2016,6,2914,3878,6792,118038,0.0641,derived
Unawatuna,2016,7,3913,5857,9770,209351,0.094,derived
Unawatuna,2016,8,4017,5473,9490,186288,0.0886,derived
Unawatuna,2016,9,3096,4374,7470,148499,0.0709,derived
Unawatuna,2016,10,3355,4557,7912,150419,0.0766,derived
Unawatuna,2016,11,3920,5697,9617,167217,0.0905,derived
Unawatuna,2016,12,5221,7277,12498,224791,0.1168,derived
Unawatuna,2017,1,221,2108,2329,219360,0.0911,official
Unawatuna,2017,2,211,2112,2323,197517,0.0903,official
Unawatuna,2017,3,233,1988,2221,188076,0.0894,official
Unawatuna,2017,4,171,1636,1807,160249,0.0697,official
Unawatuna,2017,5,151,1334,1485,121891,0.0581,official
Unawatuna,2017,6,157,1404,1561,123351,0.0641,official
Unawatuna,2017,7,236,2322,2558,205482,0.094,official
Unawatuna,2017,8,224,2059,2283,190928,0.0886,official
Unawatuna,2017,9,179,1648,1827,145077,0.0709,official
Unawatuna,2017,10,187,1826,2013,152429,0.0766,official
Unawatuna,2017,11,228,2105,2333,167511,0.0905,official
Unawatuna,2017,12,284,2823,3107,244536,0.1168,official
Unawatuna,2018,1,4684,6323,11007,238924,0.0911,derived
Unawatuna,2018,2,4687,6276,10963,235618,0.0903,derived
Unawatuna,2018,3,4400,6164,10564,233382,0.0894,derived
Unawatuna,2018,4,3324,4985,8309,180429,0.0697,derived
Unawatuna,2018,5,2768,3949,6717,129466,0.0581,derived
Unawatuna,2018,6,3031,4514,7545,146828,0.0641,derived
Unawatuna,2018,7,4719,6572,11291,217829,0.094,derived
Unawatuna,2018,8,4325,6031,10356,200359,0.0886,derived
Unawatuna,2018,9,3622,4919,8541,149087,0.0709,derived
Unawatuna,2018,10,3897,5261,9158,153123,0.0766,derived
Unawatuna,2018,11,4584,6632,11216,195582,0.0905,derived
Unawatuna,2018,12,5989,8137,14126,253169,0.1168,derived
Unawatuna,2019,1,3795,5234,9029,244239,0.0911,derived
Unawatuna,2019,2,3732,5173,8905,252033,0.0903,derived
Unawatuna,2019,3,3676,5205,8881,244328,0.0894,derived
Unawatuna,2019,4,2793,3907,6700,166975,0.0697,derived
Unawatuna,2019,5,2302,3201,5503,37802,0.0581,derived
Unawatuna,2019,6,2554,3729,6283,63072,0.0641,derived
Unawatuna,2019,7,3783,5526,9309,115701,0.094,derived
Unawatuna,2019,8,3665,4823,8488,143587,0.0886,derived
Unawatuna,2019,9,2987,4201,7188,108575,0.0709,derived
Unawatuna,2019,10,3071,4488,7559,118743,0.0766,derived
Unawatuna,2019,11,3642,5249,8891,176984,0.0905,derived
Unawatuna,2019,12,4643,6392,11035,241663,0.1168,derived
Unawatuna,2020,1,986,1392,2378,228434,0.0911,derived
Unawatuna,2020,2,977,1335,2312,207507,0.0903,derived
Unawatuna,2020,3,967,1382,2349,71370,0.0894,derived
Unawatuna,2020,4,762,1074,1836,0,0.0697,derived
Unawatuna,2020,5,623,922,1545,0,0.0581,derived
Unawatuna,2020,6,677,998,1675,0,0.0641,derived
Unawatuna,2020,7,1067,1463,2530,0,0.094,derived
Unawatuna,2020,8,964,1337,2301,0,0.0886,derived
Unawatuna,2020,9,800,1040,1840,0,0.0709,derived
Unawatuna,2020,10,814,1160,1974,0,0.0766,derived
Unawatuna,2020,11,1027,1403,2430,0,0.0905,derived
Unawatuna,2020,12,1242,1774,3016,0,0.1168,derived
Unawatuna,2021,1,375,524,899,1682,0.0911,derived
Unawatuna,2021,2,390,509,899,3366,0.0903,derived
Unawatuna,2021,3,393,538,931,4581,0.0894,derived
Unawatuna,2021,4,302,403,705,4168,0.0697,derived
Unawatuna,2021,5,243,327,570,1497,0.0581,derived
Unawatuna,2021,6,265,382,647,1614,0.0641,derived
Unawatuna,2021,7,410,534,944,2429,0.094,derived
Unawatuna,2021,8,368,518,886,5040,0.0886,derived
Unawatuna,2021,9,285,424,709,13547,0.0709,derived
Unawatuna,2021,10,314,447,761,22771,0.0766,derived
Unawatuna,2021,11,374,519,893,44294,0.0905,derived
Unawatuna,2021,12,490,682,1172,89506,0.1168,derived
Unawatuna,2022,1,1401,1940,3341,82327,0.0911,derived
Unawatuna,2022,2,1417,2063,3480,96507,0.0903,derived
Unawatuna,2022,3,1395,2004,3399,106500,0.0894,derived
Unawatuna,2022,4,1037,1523,2560,62980,0.0697,derived
Unawatuna,2022,5,873,1209,2082,30207,0.0581,derived
Unawatuna,2022,6,975,1446,2421,32856,0.0641,derived
Unawatuna,2022,7,1504,2062,3566,47293,0.094,derived
Unawatuna,2022,8,1314,1917,3231,37760,0.0886,derived
Unawatuna,2022,9,1112,1551,2663,29802,0.0709,derived
Unawatuna,2022,10,1125,1623,2748,42026,0.0766,derived
Unawatuna,2022,11,1403,2000,3403,59759,0.0905,derived
Unawatuna,2022,12,1696,2529,4225,91961,0.1168,derived
Unawatuna,2023,1,126,2902,3028,102545,0.0911,official
Unawatuna,2023,2,127,2853,2980,107639,0.0903,official
Unawatuna,2023,3,120,2617,2737,125495,0.0894,official
Unawatuna,2023,4,95,2228,2323,105498,0.0697,official
Unawatuna,2023,5,83,1843,1926,83309,0.0581,official
Unawatuna,2023,6,89,2014,2103,100388,0.0641,official
Unawatuna,2023,7,128,2909,3037,143039,0.094,official
Unawatuna,2023,8,128,2673,2801,136405,0.0886,official
Unawatuna,2023,9,102,2180,2282,111938,0.0709,official
Unawatuna,2023,10,110,2278,2388,109199,0.0766,official
Unawatuna,2023,11,127,2747,2874,151496,0.0905,official
Unawatuna,2023,12,154,3650,3804,210352,0.1168,official
Unawatuna,2024,1,4163,5513,9676,208253,0.0911,derived
Unawatuna,2024,2,3824,5590,9414,218350,0.0903,derived
Unawatuna,2024,3,3954,5642,9596,209181,0.0894,derived
Unawatuna,2024,4,3177,4317,7494,148867,0.0697,derived
Unawatuna,2024,5,2721,3632,6353,112128,0.0581,derived
Unawatuna,2024,6,2815,3790,6605,113470,0.0641,derived
Unawatuna,2024,7,4138,5781,9919,187810,0.094,derived
Unawatuna,2024,8,4042,5576,9618,164609,0.0886,derived
Unawatuna,2024,9,3032,4424,7456,122140,0.0709,derived
Unawatuna,2024,10,3465,4974,8439,135907,0.0766,derived
Unawatuna,2024,11,4118,5744,9862,184158,0.0905,derived
Unawatuna,2024,12,5187,7334,12521,248592,0.1168,derived
Unawatuna,2025,1,152,3064,3216,252761,0.0911,official
Unawatuna,2025,2,144,3090,3234,240217,0.0903,official
Unawatuna,2025,3,145,3248,3393,229298,0.0894,official
Unawatuna,2025,4,110,2265,2375,174608,0.0697,official
Unawatuna,2025,5,92,2092,2184,132919,0.0581,official
Unawatuna,2025,6,105,2276,2381,138241,0.0641,official
Unawatuna,2025,7,150,3169,3319,200244,0.094,official
Unawatuna,2025,8,145,3026,3171,198235,0.0886,official
Unawatuna,2025,9,121,2526,2647,158971,0.0709,official
Unawatuna,2025,10,121,2634,2755,165193,0.0766,official
Unawatuna,2025,11,145,3146,3291,212906,0.0905,official
Unawatuna,2025,12,194,4114,4308,287423,0.1168,official
Bentota,2015,1,3230,4886,8116,156246,0.0911,derived
Bentota,2015,2,3278,4688,7966,165541,0.0903,derived
Bentota,2015,3,3181,4586,7767,157051,0.0894,derived
Bentota,2015,4,2548,3334,5882,122217,0.0697,derived
Bentota,2015,5,2234,3063,5297,113529,0.0581,derived
Bentota,2015,6,2297,3147,5444,115467,0.0641,derived
Bentota,2015,7,3445,4786,8231,175804,0.094,derived
Bentota,2015,8,3245,4521,7766,166610,0.0886,derived
Bentota,2015,9,2608,3754,6362,143374,0.0709,derived
Bentota,2015,10,2824,3765,6589,132280,0.0766,derived
Bentota,2015,11,3413,4816,8229,144147,0.0905,derived
Bentota,2015,12,4633,5726,10359,206114,0.1168,derived
Bentota,2016,1,3794,4944,8738,194280,0.0911,derived
Bentota,2016,2,3794,5139,8933,197697,0.0903,derived
Bentota,2016,3,3909,5053,8962,192841,0.0894,derived
Bentota,2016,4,2733,3974,6707,136367,0.0697,derived
Bentota,2016,5,2260,3439,5699,125044,0.0581,derived
Bentota,2016,6,2487,3715,6202,118038,0.0641,derived
Bentota,2016,7,3646,5391,9037,209351,0.094,derived
Bentota,2016,8,3842,5182,9024,186288,0.0886,derived
Bentota,2016,9,2854,4098,6952,148499,0.0709,derived
Bentota,2016,10,3168,4496,7664,150419,0.0766,derived
Bentota,2016,11,3586,5328,8914,167217,0.0905,derived
Bentota,2016,12,4435,6630,11065,224791,0.1168,derived
Bentota,2017,1,3830,5545,9375,219360,0.0911,derived
Bentota,2017,2,3854,5165,9019,197517,0.0903,derived
Bentota,2017,3,3701,5371,9072,188076,0.0894,derived
Bentota,2017,4,2964,4088,7052,160249,0.0697,derived
Bentota,2017,5,2443,3543,5986,121891,0.0581,derived
Bentota,2017,6,2693,3820,6513,123351,0.0641,derived
Bentota,2017,7,4273,5377,9650,205482,0.094,derived
Bentota,2017,8,3569,5415,8984,190928,0.0886,derived
Bentota,2017,9,2962,4193,7155,145077,0.0709,derived
Bentota,2017,10,3191,4539,7730,152429,0.0766,derived
Bentota,2017,11,4044,5532,9576,167511,0.0905,derived
Bentota,2017,12,5110,6677,11787,244536,0.1168,derived
Bentota,2018,1,4138,5489,9627,238924,0.0911,derived
Bentota,2018,2,4144,6117,10261,235618,0.0903,derived
Bentota,2018,3,4271,5848,10119,233382,0.0894,derived
Bentota,2018,4,3274,4493,7767,180429,0.0697,derived
Bentota,2018,5,2750,3915,6665,129466,0.0581,derived
Bentota,2018,6,2871,4262,7133,146828,0.0641,derived
Bentota,2018,7,4548,6117,10665,217829,0.094,derived
Bentota,2018,8,4255,6327,10582,200359,0.0886,derived
Bentota,2018,9,3324,4723,8047,149087,0.0709,derived
Bentota,2018,10,3523,5072,8595,153123,0.0766,derived
Bentota,2018,11,4314,5992,10306,195582,0.0905,derived
Bentota,2018,12,5325,7738,13063,253169,0.1168,derived
Bentota,2019,1,3669,4987,8656,244239,0.0911,derived
Bentota,2019,2,3583,4841,8424,252033,0.0903,derived
Bentota,2019,3,3526,4868,8394,244328,0.0894,derived
Bentota,2019,4,2610,3798,6408,166975,0.0697,derived
Bentota,2019,5,2175,3079,5254,37802,0.0581,derived
Bentota,2019,6,2488,3495,5983,63072,0.0641,derived
Bentota,2019,7,3498,5240,8738,115701,0.094,derived
Bentota,2019,8,3476,4683,8159,143587,0.0886,derived
Bentota,2019,9,2608,3811,6419,108575,0.0709,derived
Bentota,2019,10,2915,4151,7066,118743,0.0766,derived
Bentota,2019,11,3451,4591,8042,176984,0.0905,derived
Bentota,2019,12,4451,6248,10699,241663,0.1168,derived
Bentota,2020,1,949,1277,2226,228434,0.0911,derived
Bentota,2020,2,969,1218,2187,207507,0.0903,derived
Bentota,2020,3,950,1271,2221,71370,0.0894,derived
Bentota,2020,4,730,999,1729,0,0.0697,derived
Bentota,2020,5,614,822,1436,0,0.0581,derived
Bentota,2020,6,634,957,1591,0,0.0641,derived
Bentota,2020,7,958,1355,2313,0,0.094,derived
Bentota,2020,8,939,1228,2167,0,0.0886,derived
Bentota,2020,9,737,996,1733,0,0.0709,derived
Bentota,2020,10,780,1098,1878,0,0.0766,derived
Bentota,2020,11,883,1264,2147,0,0.0905,derived
Bentota,2020,12,1242,1716,2958,0,0.1168,derived
Bentota,2021,1,356,503,859,1682,0.0911,derived
Bentota,2021,2,350,515,865,3366,0.0903,derived
Bentota,2021,3,348,494,842,4581,0.0894,derived
Bentota,2021,4,282,373,655,4168,0.0697,derived
Bentota,2021,5,238,304,542,1497,0.0581,derived
Bentota,2021,6,263,348,611,1614,0.0641,derived
Bentota,2021,7,366,486,852,2429,0.094,derived
Bentota,2021,8,342,471,813,5040,0.0886,derived
Bentota,2021,9,272,387,659,13547,0.0709,derived
Bentota,2021,10,308,423,731,22771,0.0766,derived
Bentota,2021,11,357,480,837,44294,0.0905,derived
Bentota,2021,12,445,675,1120,89506,0.1168,derived
Bentota,2022,1,1293,1943,3236,82327,0.0911,derived
Bentota,2022,2,1300,1834,3134,96507,0.0903,derived
Bentota,2022,3,1339,1885,3224,106500,0.0894,derived
Bentota,2022,4,1007,1398,2405,62980,0.0697,derived
Bentota,2022,5,842,1192,2034,30207,0.0581,derived
Bentota,2022,6,955,1303,2258,32856,0.0641,derived
Bentota,2022,7,1390,2004,3394,47293,0.094,derived
Bentota,2022,8,1300,1816,3116,37760,0.0886,derived
Bentota,2022,9,981,1326,2307,29802,0.0709,derived
Bentota,2022,10,1124,1551,2675,42026,0.0766,derived
Bentota,2022,11,1292,1851,3143,59759,0.0905,derived
Bentota,2022,12,1691,2452,4143,91961,0.1168,derived
Bentota,2023,1,2738,3738,6476,102545,0.0911,derived
Bentota,2023,2,2787,3765,6552,107639,0.0903,derived
Bentota,2023,3,2722,3698,6420,125495,0.0894,derived
Bentota,2023,4,2047,2931,4978,105498,0.0697,derived
Bentota,2023,5,1743,2474,4217,83309,0.0581,derived
Bentota,2023,6,1907,2543,4450,100388,0.0641,derived
Bentota,2023,7,2783,4041,6824,143039,0.094,derived
Bentota,2023,8,2632,3690,6322,136405,0.0886,derived
Bentota,2023,9,2188,2911,5099,111938,0.0709,derived
Bentota,2023,10,2190,3199,5389,109199,0.0766,derived
Bentota,2023,11,2672,3686,6358,151496,0.0905,derived
Bentota,2023,12,3482,4973,8455,210352,0.1168,derived
Bentota,2024,1,3770,5328,9098,208253,0.0911,derived
Bentota,2024,2,3940,5178,9118,218350,0.0903,derived
Bentota,2024,3,3731,5101,8832,209181,0.0894,derived
Bentota,2024,4,2810,3965,6775,148867,0.0697,derived
Bentota,2024,5,2371,3404,5775,112128,0.0581,derived
Bentota,2024,6,2842,3637,6479,113470,0.0641,derived
Bentota,2024,7,3844,5440,9284,187810,0.094,derived
Bentota,2024,8,3710,5174,8884,164609,0.0886,derived
Bentota,2024,9,3047,3808,6855,122140,0.0709,derived
Bentota,2024,10,2943,4373,7316,135907,0.0766,derived
Bentota,2024,11,3867,4995,8862,184158,0.0905,derived
Bentota,2024,12,4397,6882,11279,248592,0.1168,derived
Bentota,2025,1,4423,5947,10370,252761,0.0911,derived
Bentota,2025,2,4223,5915,10138,240217,0.0903,derived
Bentota,2025,3,4323,5918,10241,229298,0.0894,derived
Bentota,2025,4,3407,4297,7704,174608,0.0697,derived
Bentota,2025,5,2729,3789,6518,132919,0.0581,derived
Bentota,2025,6,3067,4258,7325,138241,0.0641,derived
Bentota,2025,7,4641,5992,10633,200244,0.094,derived
Bentota,2025,8,4275,6077,10352,198235,0.0886,derived
Bentota,2025,9,3606,4714,8320,158971,0.0709,derived
Bentota,2025,10,3727,4889,8616,165193,0.0766,derived
Bentota,2025,11,4047,6258,10305,212906,0.0905,derived
Bentota,2025,12,5626,8157,13783,287423,0.1168,derived
Arugam Bay,2015,1,558,828,1386,156246,0.03,derived
Arugam Bay,2015,2,615,825,1440,165541,0.03,derived
Arugam Bay,2015,3,979,1359,2338,157051,0.05,derived
Arugam Bay,2015,4,1665,2546,4211,122217,0.09,derived
Arugam Bay,2015,5,2287,3312,5599,113529,0.12,derived
Arugam Bay,2015,6,2406,3409,5815,115467,0.13,derived
Arugam Bay,2015,7,2836,3766,6602,175804,0.14,derived
Arugam Bay,2015,8,2634,3526,6160,166610,0.13,derived
Arugam Bay,2015,9,2018,3070,5088,143374,0.11,derived
Arugam Bay,2015,10,1526,2220,3746,132280,0.08,derived
Arugam Bay,2015,11,777,1037,1814,144147,0.04,derived
Arugam Bay,2015,12,975,1449,2424,206114,0.05,derived
Arugam Bay,2016,1,674,928,1602,194280,0.03,derived
Arugam Bay,2016,2,685,936,1621,197697,0.03,derived
Arugam Bay,2016,3,1114,1499,2613,192841,0.05,derived
Arugam Bay,2016,4,2007,2877,4884,136367,0.09,derived
Arugam Bay,2016,5,2591,3879,6470,125044,0.12,derived
Arugam Bay,2016,6,2871,3923,6794,118038,0.13,derived
Arugam Bay,2016,7,3193,4303,7496,209351,0.14,derived
Arugam Bay,2016,8,2944,3995,6939,186288,0.13,derived
Arugam Bay,2016,9,2431,3461,5892,148499,0.11,derived
Arugam Bay,2016,10,1787,2332,4119,150419,0.08,derived
Arugam Bay,2016,11,856,1274,2130,167217,0.04,derived
Arugam Bay,2016,12,1103,1525,2628,224791,0.05,derived
Arugam Bay,2017,1,657,928,1585,219360,0.03,derived
Arugam Bay,2017,2,644,957,1601,197517,0.03,derived
Arugam Bay,2017,3,1122,1553,2675,188076,0.05,derived
Arugam Bay,2017,4,2052,2911,4963,160249,0.09,derived
Arugam Bay,2017,5,2915,3665,6580,121891,0.12,derived
Arugam Bay,2017,6,3074,4281,7355,123351,0.13,derived
Arugam Bay,2017,7,3125,4507,7632,205482,0.14,derived
Arugam Bay,2017,8,2930,4183,7113,190928,0.13,derived
Arugam Bay,2017,9,2628,3583,6211,145077,0.11,derived
Arugam Bay,2017,10,1856,2526,4382,152429,0.08,derived
Arugam Bay,2017,11,873,1271,2144,167511,0.04,derived
Arugam Bay,2017,12,1184,1526,2710,244536,0.05,derived
Arugam Bay,2018,1,732,1062,1794,238924,0.03,derived
Arugam Bay,2018,2,733,1033,1766,235618,0.03,derived
Arugam Bay,2018,3,1244,1691,2935,233382,0.05,derived
Arugam Bay,2018,4,2202,3242,5444,180429,0.09,derived
Arugam Bay,2018,5,2905,4031,6936,129466,0.12,derived
Arugam Bay,2018,6,3214,4687,7901,146828,0.13,derived
Arugam Bay,2018,7,3507,4871,8378,217829,0.14,derived
Arugam Bay,2018,8,3280,4346,7626,200359,0.13,derived
Arugam Bay,2018,9,2813,3925,6738,149087,0.11,derived
Arugam Bay,2018,10,1991,2907,4898,153123,0.08,derived
Arugam Bay,2018,11,974,1459,2433,195582,0.04,derived
Arugam Bay,2018,12,1266,1746,3012,253169,0.05,derived
Arugam Bay,2019,1,619,865,1484,244239,0.03,derived
Arugam Bay,2019,2,642,839,1481,252033,0.03,derived
Arugam Bay,2019,3,1009,1491,2500,244328,0.05,derived
Arugam Bay,2019,4,1826,2674,4500,166975,0.09,derived
Arugam Bay,2019,5,2606,3430,6036,37802,0.12,derived
Arugam Bay,2019,6,2741,3631,6372,63072,0.13,derived
Arugam Bay,2019,7,2958,4074,7032,115701,0.14,derived
Arugam Bay,2019,8,2724,3688,6412,143587,0.13,derived
Arugam Bay,2019,9,2160,3230,5390,108575,0.11,derived
Arugam Bay,2019,10,1551,2292,3843,118743,0.08,derived
Arugam Bay,2019,11,850,1163,2013,176984,0.04,derived
Arugam Bay,2019,12,1093,1491,2584,241663,0.05,derived
Arugam Bay,2020,1,161,230,391,228434,0.03,derived
Arugam Bay,2020,2,164,219,383,207507,0.03,derived
Arugam Bay,2020,3,266,376,642,71370,0.05,derived
Arugam Bay,2020,4,462,691,1153,0,0.09,derived
Arugam Bay,2020,5,652,874,1526,0,0.12,derived
Arugam Bay,2020,6,720,1018,1738,0,0.13,derived
Arugam Bay,2020,7,772,1063,1835,0,0.14,derived
Arugam Bay,2020,8,724,1017,1741,0,0.13,derived
Arugam Bay,2020,9,608,822,1430,0,0.11,derived
Arugam Bay,2020,10,441,635,1076,0,0.08,derived
Arugam Bay,2020,11,215,326,541,0,0.04,derived
Arugam Bay,2020,12,269,383,652,0,0.05,derived
Arugam Bay,2021,1,61,88,149,1682,0.03,derived
Arugam Bay,2021,2,59,86,145,3366,0.03,derived
Arugam Bay,2021,3,101,147,248,4581,0.05,derived
Arugam Bay,2021,4,194,269,463,4168,0.09,derived
Arugam Bay,2021,5,234,374,608,1497,0.12,derived
Arugam Bay,2021,6,275,373,648,1614,0.13,derived
Arugam Bay,2021,7,295,413,708,2429,0.14,derived
Arugam Bay,2021,8,267,384,651,5040,0.13,derived
Arugam Bay,2021,9,226,319,545,13547,0.11,derived
Arugam Bay,2021,10,164,225,389,22771,0.08,derived
Arugam Bay,2021,11,84,119,203,44294,0.04,derived
Arugam Bay,2021,12,106,150,256,89506,0.05,derived
Arugam Bay,2022,1,235,321,556,82327,0.03,derived
Arugam Bay,2022,2,239,313,552,96507,0.03,derived
Arugam Bay,2022,3,378,528,906,106500,0.05,derived
Arugam Bay,2022,4,722,1007,1729,62980,0.09,derived
Arugam Bay,2022,5,946,1348,2294,30207,0.12,derived
Arugam Bay,2022,6,984,1429,2413,32856,0.13,derived
Arugam Bay,2022,7,1084,1562,2646,47293,0.14,derived
Arugam Bay,2022,8,1007,1398,2405,37760,0.13,derived
Arugam Bay,2022,9,869,1228,2097,29802,0.11,derived
Arugam Bay,2022,10,609,869,1478,42026,0.08,derived
Arugam Bay,2022,11,301,402,703,59759,0.04,derived
Arugam Bay,2022,12,391,554,945,91961,0.05,derived
Arugam Bay,2023,1,485,635,1120,102545,0.03,derived
Arugam Bay,2023,2,476,629,1105,107639,0.03,derived
Arugam Bay,2023,3,836,1087,1923,125495,0.05,derived
Arugam Bay,2023,4,1500,2081,3581,105498,0.09,derived
Arugam Bay,2023,5,1875,2606,4481,83309,0.12,derived
Arugam Bay,2023,6,2110,2849,4959,100388,0.13,derived
Arugam Bay,2023,7,2255,3102,5357,143039,0.14,derived
Arugam Bay,2023,8,1976,2727,4703,136405,0.13,derived
Arugam Bay,2023,9,1778,2431,4209,111938,0.11,derived
Arugam Bay,2023,10,1263,1836,3099,109199,0.08,derived
Arugam Bay,2023,11,665,892,1557,151496,0.04,derived
Arugam Bay,2023,12,794,1141,1935,210352,0.05,derived
Arugam Bay,2024,1,638,937,1575,208253,0.03,derived
Arugam Bay,2024,2,676,950,1626,218350,0.03,derived
Arugam Bay,2024,3,1044,1516,2560,209181,0.05,derived
Arugam Bay,2024,4,1943,2802,4745,148867,0.09,derived
Arugam Bay,2024,5,2699,3892,6591,112128,0.12,derived
Arugam Bay,2024,6,2840,3975,6815,113470,0.13,derived
Arugam Bay,2024,7,3211,4385,7596,187810,0.14,derived
Arugam Bay,2024,8,2992,4071,7063,164609,0.13,derived
Arugam Bay,2024,9,2354,3278,5632,122140,0.11,derived
Arugam Bay,2024,10,1691,2533,4224,135907,0.08,derived
Arugam Bay,2024,11,918,1310,2228,184158,0.04,derived
Arugam Bay,2024,12,1136,1606,2742,248592,0.05,derived
Arugam Bay,2025,1,761,1046,1807,252761,0.03,derived
Arugam Bay,2025,2,794,1098,1892,240217,0.03,derived
Arugam Bay,2025,3,1295,1828,3123,229298,0.05,derived
Arugam Bay,2025,4,2346,3378,5724,174608,0.09,derived
Arugam Bay,2025,5,3219,4408,7627,132919,0.12,derived
Arugam Bay,2025,6,3442,4771,8213,138241,0.13,derived
Arugam Bay,2025,7,3565,5175,8740,200244,0.14,derived
Arugam Bay,2025,8,3216,4848,8064,198235,0.13,derived
Arugam Bay,2025,9,2738,4010,6748,158971,0.11,derived
Arugam Bay,2025,10,2013,2940,4953,165193,0.08,derived
Arugam Bay,2025,11,1031,1376,2407,212906,0.04,derived
Arugam Bay,2025,12,1307,1776,3083,287423,0.05,derived
Trincomalee,2015,1,1063,1450,2513,156246,0.04,derived
Trincomalee,2015,2,1048,1408,2456,165541,0.04,derived
Trincomalee,2015,3,1526,2145,3671,157051,0.06,derived
Trincomalee,2015,4,2390,3427,5817,122217,0.09,derived
Trincomalee,2015,5,3032,4491,7523,113529,0.12,derived
Trincomalee,2015,6,3147,4544,7691,115467,0.13,derived
Trincomalee,2015,7,3269,4521,7790,175804,0.13,derived
Trincomalee,2015,8,2959,4404,7363,166610,0.12,derived
Trincomalee,2015,9,2572,3666,6238,143374,0.1,derived
Trincomalee,2015,10,1850,2558,4408,132280,0.07,derived
Trincomalee,2015,11,1320,1808,3128,144147,0.05,derived
Trincomalee,2015,12,1248,1870,3118,206114,0.05,derived
Trincomalee,2016,1,1160,1607,2767,194280,0.04,derived
Trincomalee,2016,2,1174,1608,2782,197697,0.04,derived
Trincomalee,2016,3,1749,2506,4255,192841,0.06,derived
Trincomalee,2016,4,2685,3620,6305,136367,0.09,derived
Trincomalee,2016,5,3491,5121,8612,125044,0.12,derived
Trincomalee,2016,6,3896,5709,9605,118038,0.13,derived
Trincomalee,2016,7,3974,5559,9533,209351,0.13,derived
Trincomalee,2016,8,3396,5074,8470,186288,0.12,derived
Trincomalee,2016,9,2948,4065,7013,148499,0.1,derived
Trincomalee,2016,10,2077,2976,5053,150419,0.07,derived
Trincomalee,2016,11,1498,2012,3510,167217,0.05,derived
Trincomalee,2016,12,1509,2027,3536,224791,0.05,derived
Trincomalee,2017,1,1011,3152,4163,219360,0.04,official
Trincomalee,2017,2,998,3254,4252,197517,0.04,official
Trincomalee,2017,3,1460,5050,6510,188076,0.06,official
Trincomalee,2017,4,2137,7029,9166,160249,0.09,official
Trincomalee,2017,5,3048,9711,12759,121891,0.12,official
Trincomalee,2017,6,3256,10321,13577,123351,0.13,official
Trincomalee,2017,7,3306,10267,13573,205482,0.13,official
Trincomalee,2017,8,3141,9784,12925,190928,0.12,official
Trincomalee,2017,9,2578,7722,10300,145077,0.1,official
Trincomalee,2017,10,1754,5516,7270,152429,0.07,official
Trincomalee,2017,11,1218,4019,5237,167511,0.05,official
Trincomalee,2017,12,1236,4054,5290,244536,0.05,official
Trincomalee,2018,1,1282,3654,4936,238924,0.04,official
Trincomalee,2018,2,1289,3498,4787,235618,0.04,official
Trincomalee,2018,3,2034,5123,7157,233382,0.06,official
Trincomalee,2018,4,3057,7531,10588,180429,0.09,official
Trincomalee,2018,5,4147,10430,14577,129466,0.12,official
Trincomalee,2018,6,4228,11193,15421,146828,0.13,official
Trincomalee,2018,7,4410,11097,15507,217829,0.13,official
Trincomalee,2018,8,3885,10356,14241,200359,0.12,official
Trincomalee,2018,9,3195,9163,12358,149087,0.1,official
Trincomalee,2018,10,2279,6233,8512,153123,0.07,official
Trincomalee,2018,11,1666,4215,5881,195582,0.05,official
Trincomalee,2018,12,1655,4446,6101,253169,0.05,official
Trincomalee,2019,1,1096,1598,2694,244239,0.04,derived
Trincomalee,2019,2,1136,1585,2721,252033,0.04,derived
Trincomalee,2019,3,1630,2239,3869,244328,0.06,derived
Trincomalee,2019,4,2434,3492,5926,166975,0.09,derived
