destination,year,month,avg_temp_max_c,avg_temp_min_c,avg_temp_c,total_rainfall_mm,rainy_days,avg_humidity_pct,sunshine_hours_daily,weather_suitability_score,season,is_peak_national
Sigiriya,2024,11,30.7,22.0,26.4,309.3,12,69.2,7.5,0.683,northeast_monsoon,0
Sigiriya,2024,12,31.7,21.3,26.5,167.4,5,68.6,8.7,0.8344,dry_season,1
Dambulla,2015,1,31.2,20.1,25.6,65.0,4,64.3,9.3,0.938,dry_season,1
Dambulla,2015,2,33.2,21.1,27.2,47.1,3,63.2,9.8,0.9581,dry_season,1
Dambulla,2015,3,34.8,22.5,28.6,88.6,5,57.6,9.1,0.9128,dry_season,1
Dambulla,2015,4,35.6,25.0,30.3,178.3,7,61.6,7.7,0.8036,dry_season,1
Dambulla,2015,5,33.6,25.0,29.3,147.6,9,69.6,8.0,0.8372,southwest_monsoon,0
Dambulla,2015,6,32.6,24.5,28.6,99.6,5,68.5,7.4,0.8673,southwest_monsoon,0
Dambulla,2015,7,31.4,23.7,27.5,71.0,5,72.4,7.5,0.8948,southwest_monsoon,0
Dambulla,2015,8,31.4,23.6,27.5,75.1,5,70.9,8.1,0.9038,southwest_monsoon,0
Dambulla,2015,9,31.1,23.2,27.1,118.4,6,73.5,7.2,0.8463,southwest_monsoon,0
Dambulla,2015,10,30.6,22.7,26.6,191.8,11,71.2,7.6,0.7895,northeast_monsoon,0
Dambulla,2015,11,30.1,21.5,25.8,297.9,11,75.0,7.9,0.7015,northeast_monsoon,0
Dambulla,2015,12,31.3,20.8,26.1,143.7,6,68.6,8.3,0.847,dry_season,1
Dambulla,2016,1,31.6,20.3,26.0,78.6,4,62.1,9.4,0.928,dry_season,1
Dambulla,2016,2,33.1,21.1,27.1,63.8,3,61.2,9.6,0.9433,dry_season,1
Dambulla,2016,3,35.5,22.9,29.2,105.4,5,58.7,9.2,0.9,dry_season,1
Dambulla,2016,4,35.9,25.1,30.5,195.0,8,66.2,8.3,0.8014,dry_season,1
Dambulla,2016,5,34.3,25.4,29.8,193.6,10,65.2,7.7,0.79,southwest_monsoon,0
Dambulla,2016,6,32.5,24.4,28.4,96.7,6,71.2,7.5,0.8719,southwest_monsoon,0
Dambulla,2016,7,31.4,23.7,27.5,91.8,6,71.9,7.4,0.8742,southwest_monsoon,0
Dambulla,2016,8,31.0,23.4,27.2,79.4,4,74.2,7.5,0.8873,southwest_monsoon,0
Dambulla,2016,9,31.5,23.4,27.4,145.4,6,71.0,7.5,0.8287,southwest_monsoon,0
Dambulla,2016,10,30.9,22.8,26.9,213.4,12,73.7,6.3,0.7429,northeast_monsoon,0
Dambulla,2016,11,30.3,21.5,25.9,341.0,13,75.4,7.6,0.6569,northeast_monsoon,0
Dambulla,2016,12,30.0,20.2,25.1,175.8,6,66.0,8.6,0.8248,dry_season,1
Dambulla,2017,1,31.5,20.3,25.9,61.0,3,64.3,9.3,0.9416,dry_season,1
Dambulla,2017,2,33.1,21.1,27.1,63.6,3,60.8,9.5,0.9435,dry_season,1
Dambulla,2017,3,35.6,23.0,29.3,83.5,5,58.7,9.7,0.9258,dry_season,1
Dambulla,2017,4,36.4,25.4,30.9,158.6,7,65.9,8.2,0.8317,dry_season,1
Dambulla,2017,5,34.4,25.4,29.9,200.8,8,69.3,8.1,0.792,southwest_monsoon,0
Dambulla,2017,6,31.7,24.1,27.9,107.9,5,74.7,7.5,0.862,southwest_monsoon,0
Dambulla,2017,7,31.4,23.7,27.5,78.1,5,70.9,7.4,0.8864,southwest_monsoon,0
Dambulla,2017,8,31.1,23.5,27.3,74.1,5,72.6,8.0,0.9026,southwest_monsoon,0
Dambulla,2017,9,31.0,23.2,27.1,124.0,7,72.1,7.3,0.8435,southwest_monsoon,0
Dambulla,2017,10,31.1,22.9,27.0,251.4,11,72.0,7.3,0.7302,northeast_monsoon,0
Dambulla,2017,11,30.4,21.6,26.0,267.3,11,71.0,7.3,0.7161,northeast_monsoon,0
Dambulla,2017,12,30.0,20.2,25.1,138.9,6,69.0,8.5,0.8555,dry_season,1
Dambulla,2018,1,32.7,20.9,26.8,70.1,3,68.3,9.6,0.9377,dry_season,1
Dambulla,2018,2,33.1,21.1,27.1,48.7,3,64.1,8.7,0.9399,dry_season,1
Dambulla,2018,3,35.0,22.7,28.9,83.8,4,61.2,9.1,0.9171,dry_season,1
Dambulla,2018,4,34.8,24.6,29.7,179.3,7,64.9,8.2,0.8133,dry_season,1
Dambulla,2018,5,33.7,25.1,29.4,155.5,9,70.8,7.6,0.8218,southwest_monsoon,0
Dambulla,2018,6,32.6,24.5,28.6,69.2,6,72.1,7.3,0.8922,southwest_monsoon,0
Dambulla,2018,7,32.2,24.1,28.2,84.9,4,70.0,7.8,0.8887,southwest_monsoon,0
Dambulla,2018,8,30.8,23.4,27.1,67.7,4,70.7,7.6,0.8998,southwest_monsoon,0
Dambulla,2018,9,31.4,23.4,27.4,92.1,7,75.4,7.2,0.8697,southwest_monsoon,0
Dambulla,2018,10,30.9,22.9,26.9,217.5,9,74.7,7.4,0.7625,northeast_monsoon,0
Dambulla,2018,11,30.2,21.5,25.9,296.7,11,71.4,7.4,0.6921,northeast_monsoon,0
Dambulla,2018,12,31.2,20.8,26.0,177.6,6,69.5,8.1,0.8127,dry_season,1
Dambulla,2019,1,32.1,20.6,26.4,65.5,4,67.5,8.3,0.9165,dry_season,1
Dambulla,2019,2,32.6,20.9,26.8,55.1,3,62.9,10.0,0.951,dry_season,1
Dambulla,2019,3,35.0,22.7,28.9,98.2,6,57.2,9.3,0.9085,dry_season,1
Dambulla,2019,4,35.1,24.7,29.9,215.5,9,62.7,8.3,0.7832,dry_season,1
Dambulla,2019,5,33.7,25.1,29.4,157.5,8,69.0,7.7,0.8221,southwest_monsoon,0
Dambulla,2019,6,31.8,24.1,28.0,99.4,5,74.7,7.6,0.8716,southwest_monsoon,0
Dambulla,2019,7,32.8,24.4,28.6,79.3,6,68.4,7.3,0.8832,southwest_monsoon,0
Dambulla,2019,8,31.7,23.8,27.8,79.4,5,70.0,8.1,0.8999,southwest_monsoon,0
Dambulla,2019,9,31.0,23.2,27.1,126.4,7,70.9,7.2,0.8392,southwest_monsoon,0
Dambulla,2019,10,30.2,22.5,26.4,270.9,10,73.7,7.0,0.7066,northeast_monsoon,0
Dambulla,2019,11,30.4,21.6,26.0,239.0,11,76.4,7.5,0.7455,northeast_monsoon,0
Dambulla,2019,12,31.0,20.7,25.9,152.2,7,70.2,8.2,0.8373,dry_season,1
Dambulla,2020,1,31.7,20.3,26.0,72.8,4,65.3,9.1,0.9269,dry_season,1
Dambulla,2020,2,32.4,20.7,26.5,70.6,3,64.8,9.6,0.9372,dry_season,1
Dambulla,2020,3,35.0,22.7,28.9,90.6,5,59.8,9.6,0.9195,dry_season,1
Dambulla,2020,4,35.1,24.8,30.0,215.8,9,60.2,8.2,0.7808,dry_season,1
Dambulla,2020,5,33.4,25.0,29.2,227.6,9,69.1,7.5,0.7556,southwest_monsoon,0
Dambulla,2020,6,31.8,24.1,28.0,71.8,6,71.9,7.3,0.8899,southwest_monsoon,0
Dambulla,2020,7,31.6,23.8,27.7,84.4,5,69.9,7.8,0.8892,southwest_monsoon,0
Dambulla,2020,8,31.5,23.7,27.6,88.6,5,71.2,8.1,0.8918,southwest_monsoon,0
Dambulla,2020,9,31.4,23.4,27.4,123.6,6,68.5,7.5,0.848,southwest_monsoon,0
Dambulla,2020,10,30.8,22.8,26.8,239.2,12,72.0,7.2,0.739,northeast_monsoon,0
Dambulla,2020,11,30.3,21.5,25.9,274.4,11,72.6,7.8,0.7203,northeast_monsoon,0
Dambulla,2020,12,30.3,20.3,25.3,181.9,7,70.7,8.3,0.813,dry_season,1
Dambulla,2021,1,31.6,20.3,26.0,71.1,3,66.2,8.8,0.9221,dry_season,1
Dambulla,2021,2,33.0,21.0,27.0,60.9,3,57.8,9.5,0.9459,dry_season,1
Dambulla,2021,3,35.7,22.9,29.3,90.9,4,59.6,9.5,0.9192,dry_season,1
Dambulla,2021,4,34.7,24.5,29.6,193.3,8,65.4,8.2,0.8008,dry_season,1
Dambulla,2021,5,33.0,24.7,28.9,155.0,11,69.7,7.8,0.8264,southwest_monsoon,0
Dambulla,2021,6,32.4,24.4,28.4,86.4,5,72.2,8.0,0.8916,southwest_monsoon,0
Dambulla,2021,7,30.9,23.4,27.1,52.6,5,70.4,7.6,0.9132,southwest_monsoon,0
Dambulla,2021,8,31.5,23.6,27.6,101.7,5,69.7,7.6,0.8696,southwest_monsoon,0
Dambulla,2021,9,31.3,23.3,27.3,122.1,8,74.4,7.4,0.8473,southwest_monsoon,0
Dambulla,2021,10,30.7,22.7,26.7,162.5,14,73.5,7.0,0.8029,northeast_monsoon,0
Dambulla,2021,11,30.6,21.7,26.1,338.3,11,68.1,7.5,0.6572,northeast_monsoon,0
Dambulla,2021,12,30.9,20.6,25.8,137.5,6,68.5,8.5,0.8567,dry_season,1
Dambulla,2022,1,31.9,20.5,26.2,65.8,4,64.8,8.8,0.9268,dry_season,1
Dambulla,2022,2,32.7,20.9,26.8,53.2,2,63.7,9.5,0.9527,dry_season,1
Dambulla,2022,3,35.1,22.7,28.9,86.9,5,59.4,9.0,0.9122,dry_season,1
Dambulla,2022,4,35.3,24.9,30.1,134.6,6,62.8,8.7,0.8635,dry_season,1
Dambulla,2022,5,33.9,25.3,29.6,137.6,6,71.4,7.3,0.8314,southwest_monsoon,0
Dambulla,2022,6,32.3,24.4,28.3,112.6,5,70.9,7.1,0.8494,southwest_monsoon,0
Dambulla,2022,7,32.0,24.0,28.0,67.5,4,68.2,7.7,0.9021,southwest_monsoon,0
Dambulla,2022,8,31.1,23.5,27.3,51.7,4,69.7,7.5,0.9119,southwest_monsoon,0
Dambulla,2022,9,32.0,23.7,27.9,137.2,5,70.9,7.4,0.8338,southwest_monsoon,0
Dambulla,2022,10,30.7,22.8,26.8,196.8,10,73.2,6.9,0.7703,northeast_monsoon,0
Dambulla,2022,11,30.2,21.6,25.9,281.3,10,75.5,7.5,0.7079,northeast_monsoon,0
Dambulla,2022,12,30.5,20.5,25.5,116.9,6,69.6,8.5,0.875,dry_season,1
Dambulla,2023,1,31.1,20.1,25.6,69.8,3,63.0,9.3,0.9337,dry_season,1
Dambulla,2023,2,34.3,21.8,28.0,46.1,2,60.3,9.2,0.9527,dry_season,1
Dambulla,2023,3,35.3,22.9,29.1,89.9,3,59.9,8.9,0.9075,dry_season,1
Dambulla,2023,4,36.1,25.3,30.7,132.9,7,66.2,8.6,0.8629,dry_season,1
Dambulla,2023,5,34.0,25.3,29.6,105.2,9,68.2,7.7,0.8686,southwest_monsoon,0
Dambulla,2023,6,32.5,24.5,28.5,76.5,6,70.2,6.5,0.8688,southwest_monsoon,0
Dambulla,2023,7,32.3,24.2,28.2,66.5,4,70.5,7.9,0.9072,southwest_monsoon,0
Dambulla,2023,8,31.6,23.8,27.7,72.6,4,68.8,7.1,0.8849,southwest_monsoon,0
Dambulla,2023,9,32.2,23.9,28.1,114.4,6,68.5,7.7,0.8604,southwest_monsoon,0
Dambulla,2023,10,30.8,22.8,26.8,216.7,11,74.8,7.1,0.7569,northeast_monsoon,0
Dambulla,2023,11,30.3,21.6,26.0,233.0,8,76.3,7.4,0.7487,northeast_monsoon,0
Dambulla,2023,12,31.3,20.9,26.1,156.2,7,73.5,7.9,0.8275,dry_season,1
Dambulla,2024,1,31.5,20.3,25.9,74.6,3,67.0,9.1,0.9253,dry_season,1
Dambulla,2024,2,33.8,21.5,27.6,53.6,2,58.0,9.8,0.9524,dry_season,1
Dambulla,2024,3,35.4,22.9,29.1,94.8,5,60.1,9.1,0.9073,dry_season,1
Dambulla,2024,4,35.9,25.2,30.5,184.1,8,68.1,8.5,0.8153,dry_season,1
Dambulla,2024,5,33.6,25.1,29.4,215.7,8,72.7,7.7,0.7704,southwest_monsoon,0
Dambulla,2024,6,32.7,24.6,28.7,98.4,6,70.8,7.8,0.8767,southwest_monsoon,0
Dambulla,2024,7,32.4,24.2,28.3,76.7,4,71.9,7.7,0.8939,southwest_monsoon,0
Dambulla,2024,8,31.6,23.8,27.7,90.6,5,72.0,7.9,0.8858,southwest_monsoon,0
Dambulla,2024,9,31.2,23.4,27.3,153.1,7,75.2,8.1,0.8344,southwest_monsoon,0
Dambulla,2024,10,30.8,22.8,26.8,207.0,12,73.2,7.1,0.7655,northeast_monsoon,0
Dambulla,2024,11,30.8,21.9,26.4,304.8,13,74.7,7.1,0.6785,northeast_monsoon,0
Dambulla,2024,12,31.1,20.8,26.0,176.9,7,66.7,8.0,0.8112,dry_season,1
Anuradhapura,2015,1,31.0,19.4,25.2,58.2,3,63.6,9.0,0.9377,dry_season,1
Anuradhapura,2015,2,33.5,20.8,27.1,52.5,3,56.3,9.2,0.947,dry_season,1
Anuradhapura,2015,3,35.2,22.6,28.9,90.7,5,57.0,9.6,0.9194,dry_season,1
Anuradhapura,2015,4,35.9,25.0,30.4,225.2,8,62.9,8.6,0.7809,dry_season,1
Anuradhapura,2015,5,34.8,25.7,30.2,170.5,8,67.4,8.6,0.8295,southwest_monsoon,0
Anuradhapura,2015,6,33.2,25.2,29.2,77.0,4,68.8,7.1,0.881,southwest_monsoon,0
Anuradhapura,2015,7,32.0,24.3,28.1,57.8,3,65.1,8.0,0.917,southwest_monsoon,0
Anuradhapura,2015,8,32.7,24.6,28.7,66.0,4,69.6,7.5,0.8992,southwest_monsoon,0
Anuradhapura,2015,9,32.6,24.3,28.5,138.4,6,69.2,8.5,0.8559,southwest_monsoon,0
Anuradhapura,2015,10,31.0,23.1,27.1,210.0,9,70.3,7.9,0.7796,northeast_monsoon,0
Anuradhapura,2015,11,31.0,21.4,26.2,377.1,14,72.7,7.5,0.6227,northeast_monsoon,0
Anuradhapura,2015,12,30.8,19.9,25.4,185.4,10,68.2,8.9,0.8226,dry_season,1
Anuradhapura,2016,1,31.3,19.6,25.5,73.0,5,64.4,9.2,0.9288,dry_season,1
Anuradhapura,2016,2,33.0,20.5,26.8,52.4,3,57.0,10.0,0.9534,dry_season,1
Anuradhapura,2016,3,35.3,22.7,29.0,75.2,5,59.4,9.6,0.9332,dry_season,1
Anuradhapura,2016,4,35.8,24.9,30.3,161.2,7,63.7,8.2,0.8293,dry_season,1
Anuradhapura,2016,5,35.2,25.9,30.6,180.3,9,67.8,8.3,0.8145,southwest_monsoon,0
Anuradhapura,2016,6,33.0,25.0,29.0,70.1,5,69.9,7.1,0.8872,southwest_monsoon,0
Anuradhapura,2016,7,32.9,24.7,28.8,65.7,4,68.1,7.8,0.9058,southwest_monsoon,0
Anuradhapura,2016,8,32.9,24.6,28.8,55.1,4,66.6,8.0,0.9194,southwest_monsoon,0
Anuradhapura,2016,9,31.9,24.0,27.9,132.4,6,67.2,7.5,0.8402,southwest_monsoon,0
Anuradhapura,2016,10,31.5,23.3,27.4,286.8,11,70.5,7.1,0.6945,northeast_monsoon,0
Anuradhapura,2016,11,30.7,21.3,26.0,304.0,13,71.6,7.7,0.6919,northeast_monsoon,0
Anuradhapura,2016,12,29.7,19.4,24.5,215.3,9,66.3,8.3,0.7834,dry_season,1
Anuradhapura,2017,1,31.5,19.7,25.6,62.3,4,67.1,9.1,0.9362,dry_season,1
Anuradhapura,2017,2,33.0,20.6,26.8,60.5,2,55.1,10.1,0.9462,dry_season,1
Anuradhapura,2017,3,35.4,22.8,29.1,78.1,5,54.4,10.1,0.9306,dry_season,1
Anuradhapura,2017,4,35.8,25.0,30.4,196.1,8,62.9,8.3,0.8004,dry_season,1
Anuradhapura,2017,5,34.6,25.6,30.1,157.2,8,69.2,7.9,0.8266,southwest_monsoon,0
Anuradhapura,2017,6,33.2,25.2,29.2,66.8,4,70.5,7.5,0.8985,southwest_monsoon,0
Anuradhapura,2017,7,33.6,25.1,29.4,52.9,3,69.4,7.6,0.913,southwest_monsoon,0
Anuradhapura,2017,8,33.0,24.7,28.9,57.0,4,64.9,7.7,0.9114,southwest_monsoon,0
Anuradhapura,2017,9,32.4,24.2,28.3,129.6,5,72.2,7.4,0.8406,southwest_monsoon,0
Anuradhapura,2017,10,31.1,23.1,27.1,231.8,10,72.9,7.4,0.7497,northeast_monsoon,0
Anuradhapura,2017,11,30.1,21.0,25.6,331.6,11,72.7,7.5,0.6631,northeast_monsoon,0
Anuradhapura,2017,12,30.2,19.7,24.9,175.1,9,68.8,8.2,0.817,dry_season,1
Anuradhapura,2018,1,32.0,20.0,26.0,55.5,4,63.9,8.8,0.9359,dry_season,1
Anuradhapura,2018,2,33.1,20.6,26.9,52.4,2,60.6,10.1,0.9534,dry_season,1
Anuradhapura,2018,3,35.8,23.0,29.4,68.6,5,50.6,9.3,0.9348,dry_season,1
Anuradhapura,2018,4,36.3,25.3,30.8,135.2,7,60.3,8.4,0.8567,dry_season,1
Anuradhapura,2018,5,34.7,25.7,30.2,129.2,9,65.7,8.6,0.8662,southwest_monsoon,0
Anuradhapura,2018,6,34.0,25.6,29.8,59.4,4,68.7,7.6,0.9072,southwest_monsoon,0
Anuradhapura,2018,7,33.3,25.0,29.1,56.5,3,66.2,7.7,0.9119,southwest_monsoon,0
Anuradhapura,2018,8,32.2,24.4,28.3,54.8,3,70.7,7.6,0.9113,southwest_monsoon,0
Anuradhapura,2018,9,32.9,24.5,28.7,110.0,6,70.0,7.8,0.8664,southwest_monsoon,0
Anuradhapura,2018,10,31.3,23.2,27.2,159.1,10,70.7,7.5,0.8165,northeast_monsoon,0
Anuradhapura,2018,11,30.7,21.3,26.0,293.8,9,71.6,7.5,0.6967,northeast_monsoon,0
Anuradhapura,2018,12,30.8,20.0,25.4,155.3,7,67.7,8.6,0.843,dry_season,1
Anuradhapura,2019,1,31.4,19.7,25.5,57.5,4,62.8,9.7,0.9489,dry_season,1
Anuradhapura,2019,2,33.5,20.8,27.1,59.8,2,60.0,9.9,0.9468,dry_season,1
Anuradhapura,2019,3,35.1,22.6,28.9,84.8,5,55.2,10.3,0.9246,dry_season,1
Anuradhapura,2019,4,35.4,24.8,30.1,214.2,7,60.3,8.1,0.7801,dry_season,1
Anuradhapura,2019,5,35.4,26.0,30.7,182.9,8,66.8,7.9,0.8037,southwest_monsoon,0
Anuradhapura,2019,6,33.4,25.2,29.3,70.8,5,71.0,7.9,0.9034,southwest_monsoon,0
Anuradhapura,2019,7,32.7,24.6,28.7,68.2,3,67.2,7.8,0.9036,southwest_monsoon,0
Anuradhapura,2019,8,32.8,24.6,28.7,68.3,3,68.1,7.9,0.9056,southwest_monsoon,0
Anuradhapura,2019,9,32.3,24.2,28.2,127.0,7,67.8,8.1,0.8576,southwest_monsoon,0
Anuradhapura,2019,10,31.1,23.1,27.1,189.0,12,71.4,7.6,0.792,northeast_monsoon,0
Anuradhapura,2019,11,30.4,21.2,25.8,406.4,14,69.6,7.8,0.603,northeast_monsoon,0
Anuradhapura,2019,12,30.6,19.8,25.2,167.9,8,65.8,8.3,0.8255,dry_season,1
Anuradhapura,2020,1,31.3,19.6,25.5,57.1,5,60.1,9.6,0.9492,dry_season,1
Anuradhapura,2020,2,33.6,20.8,27.2,54.0,3,58.1,10.0,0.952,dry_season,1
Anuradhapura,2020,3,35.1,22.6,28.9,108.0,6,58.2,9.1,0.8956,dry_season,1
Anuradhapura,2020,4,36.5,25.3,30.9,250.0,10,60.8,8.3,0.7525,dry_season,1
Anuradhapura,2020,5,35.2,25.9,30.6,178.1,10,67.0,7.8,0.8059,southwest_monsoon,0
Anuradhapura,2020,6,32.6,24.9,28.8,70.1,6,70.2,7.8,0.9019,southwest_monsoon,0
Anuradhapura,2020,7,33.2,24.9,29.1,55.8,4,67.8,7.7,0.9125,southwest_monsoon,0
Anuradhapura,2020,8,32.7,24.6,28.7,71.0,4,67.9,7.9,0.9032,southwest_monsoon,0
Anuradhapura,2020,9,31.8,24.0,27.9,130.4,6,69.1,7.8,0.8483,southwest_monsoon,0
Anuradhapura,2020,10,31.2,23.2,27.2,218.1,10,70.6,7.8,0.7703,northeast_monsoon,0
Anuradhapura,2020,11,31.5,21.7,26.6,322.2,16,67.8,7.2,0.6652,northeast_monsoon,0
Anuradhapura,2020,12,30.1,19.6,24.9,253.1,7,64.0,8.1,0.7455,dry_season,1
Anuradhapura,2021,1,31.7,19.7,25.7,70.1,4,66.8,9.1,0.9293,dry_season,1
Anuradhapura,2021,2,33.8,20.9,27.3,52.0,2,57.1,9.0,0.9433,dry_season,1
Anuradhapura,2021,3,35.0,22.5,28.8,82.6,5,55.7,9.8,0.9266,dry_season,1
Anuradhapura,2021,4,36.5,25.3,30.9,182.6,8,61.1,8.5,0.8166,dry_season,1
Anuradhapura,2021,5,35.4,26.0,30.7,132.1,8,68.9,7.7,0.8447,southwest_monsoon,0
Anuradhapura,2021,6,33.6,25.3,29.5,66.8,5,71.5,7.2,0.8922,southwest_monsoon,0
Anuradhapura,2021,7,31.8,24.2,28.0,59.7,3,66.2,7.3,0.9006,southwest_monsoon,0
Anuradhapura,2021,8,32.9,24.6,28.8,59.5,4,65.1,7.6,0.9071,southwest_monsoon,0
Anuradhapura,2021,9,32.2,24.1,28.2,106.9,6,70.0,7.7,0.8671,southwest_monsoon,0
Anuradhapura,2021,10,31.6,23.3,27.5,204.0,9,72.4,7.5,0.7766,northeast_monsoon,0
Anuradhapura,2021,11,30.5,21.2,25.9,325.7,13,72.7,7.1,0.66,northeast_monsoon,0
Anuradhapura,2021,12,29.8,19.4,24.6,152.5,8,66.5,9.0,0.8539,dry_season,1
Anuradhapura,2022,1,31.1,19.6,25.4,53.0,3,62.9,9.7,0.9529,dry_season,1
Anuradhapura,2022,2,33.6,20.9,27.2,46.0,3,57.1,10.2,0.9591,dry_season,1
Anuradhapura,2022,3,35.1,22.7,28.9,55.1,4,56.3,9.1,0.9426,dry_season,1
Anuradhapura,2022,4,36.3,25.2,30.8,139.7,8,62.1,8.4,0.8527,dry_season,1
Anuradhapura,2022,5,34.1,25.4,29.8,149.6,8,69.6,7.5,0.8249,southwest_monsoon,0
Anuradhapura,2022,6,33.0,25.1,29.1,57.8,3,70.7,7.5,0.9065,southwest_monsoon,0
Anuradhapura,2022,7,32.8,24.7,28.8,63.5,3,65.0,7.5,0.9015,southwest_monsoon,0
Anuradhapura,2022,8,32.5,24.5,28.5,47.9,3,68.2,8.3,0.9322,southwest_monsoon,0
Anuradhapura,2022,9,32.2,24.2,28.2,95.5,6,66.6,7.7,0.8772,southwest_monsoon,0
Anuradhapura,2022,10,31.7,23.4,27.5,176.0,10,70.7,7.3,0.7972,northeast_monsoon,0
Anuradhapura,2022,11,30.6,21.3,26.0,301.8,9,68.3,7.6,0.6917,northeast_monsoon,0
Anuradhapura,2022,12,30.6,19.9,25.2,192.8,7,67.6,8.3,0.8034,dry_season,1
Anuradhapura,2023,1,32.1,20.1,26.1,41.8,3,65.4,9.0,0.9523,dry_season,1
Anuradhapura,2023,2,34.6,21.4,28.0,46.5,2,60.6,9.3,0.9545,dry_season,1
Anuradhapura,2023,3,35.6,22.9,29.2,67.2,4,53.9,9.8,0.9403,dry_season,1
Anuradhapura,2023,4,36.8,25.5,31.1,175.1,7,60.3,8.9,0.7117,dry_season,1
Anuradhapura,2023,5,35.6,26.2,30.9,121.9,6,70.1,8.0,0.8601,southwest_monsoon,0
Anuradhapura,2023,6,33.5,25.4,29.4,68.9,4,72.8,7.7,0.9009,southwest_monsoon,0
Anuradhapura,2023,7,33.7,25.2,29.5,59.0,3,68.3,7.6,0.9076,southwest_monsoon,0
Anuradhapura,2023,8,32.8,24.7,28.8,63.1,2,68.7,8.0,0.9123,southwest_monsoon,0
Anuradhapura,2023,9,32.5,24.4,28.4,104.8,5,71.2,7.7,0.8689,southwest_monsoon,0
Anuradhapura,2023,10,31.7,23.5,27.6,176.5,9,70.4,7.4,0.7989,northeast_monsoon,0
Anuradhapura,2023,11,31.0,21.5,26.2,310.7,13,70.6,8.1,0.6943,northeast_monsoon,0
Anuradhapura,2023,12,30.9,20.1,25.5,142.6,6,65.0,8.8,0.8585,dry_season,1
Anuradhapura,2024,1,31.8,19.9,25.9,42.8,4,64.2,8.8,0.9472,dry_season,1
Anuradhapura,2024,2,33.4,20.8,27.1,44.3,3,59.2,9.5,0.9606,dry_season,1
Anuradhapura,2024,3,35.5,22.8,29.1,98.1,4,55.4,9.6,0.9128,dry_season,1
Anuradhapura,2024,4,35.9,25.1,30.5,176.2,8,63.8,8.8,0.8286,dry_season,1
Anuradhapura,2024,5,34.9,25.8,30.4,189.0,9,68.0,7.8,0.7962,southwest_monsoon,0
Anuradhapura,2024,6,33.8,25.5,29.6,80.3,5,72.6,7.5,0.8865,southwest_monsoon,0
Anuradhapura,2024,7,32.9,24.8,28.9,51.2,4,68.3,8.4,0.9313,southwest_monsoon,0
Anuradhapura,2024,8,33.5,25.0,29.2,55.5,4,64.4,7.7,0.9128,southwest_monsoon,0
Anuradhapura,2024,9,32.4,24.3,28.4,124.3,5,72.2,7.7,0.8516,southwest_monsoon,0
Anuradhapura,2024,10,31.5,23.4,27.4,246.1,9,72.5,7.3,0.7349,northeast_monsoon,0
Anuradhapura,2024,11,30.6,21.3,26.0,288.5,12,68.3,8.0,0.712,northeast_monsoon,0
Anuradhapura,2024,12,31.0,20.1,25.6,172.6,6,70.5,8.4,0.8234,dry_season,1
Polonnaruwa,2015,1,31.7,19.9,25.8,68.7,5,63.9,9.3,0.9347,dry_season,1
Polonnaruwa,2015,2,33.0,20.6,26.8,52.1,2,60.4,9.5,0.9537,dry_season,1
Polonnaruwa,2015,3,35.7,23.1,29.4,103.1,6,59.5,8.8,0.8936,dry_season,1
Polonnaruwa,2015,4,36.0,25.3,30.6,211.3,8,61.5,9.0,0.8017,dry_season,1
Polonnaruwa,2015,5,33.2,25.2,29.2,169.7,9,66.7,7.8,0.8134,southwest_monsoon,0
Polonnaruwa,2015,6,32.2,24.7,28.5,76.8,4,70.9,7.9,0.898,southwest_monsoon,0
Polonnaruwa,2015,7,31.8,24.3,28.1,68.7,3,67.5,7.5,0.8968,southwest_monsoon,0
Polonnaruwa,2015,8,32.1,24.5,28.3,65.9,4,68.9,7.4,0.8972,southwest_monsoon,0
Polonnaruwa,2015,9,31.6,24.0,27.8,150.6,6,68.0,7.3,0.8198,southwest_monsoon,0
Polonnaruwa,2015,10,32.1,23.7,27.9,229.5,12,72.4,6.9,0.7413,northeast_monsoon,0
Polonnaruwa,2015,11,30.8,21.5,26.1,296.9,13,70.9,7.2,0.6877,northeast_monsoon,0
Polonnaruwa,2015,12,31.7,20.7,26.2,140.6,8,68.6,8.8,0.8603,dry_season,1
Polonnaruwa,2016,1,32.4,20.2,26.3,67.3,4,62.6,9.3,0.936,dry_season,1
Polonnaruwa,2016,2,33.2,20.7,27.0,52.3,3,61.4,9.3,0.9493,dry_season,1
Polonnaruwa,2016,3,35.4,22.9,29.1,90.7,5,59.9,9.3,0.9152,dry_season,1
Polonnaruwa,2016,4,36.2,25.4,30.8,200.1,9,60.9,8.0,0.7906,dry_season,1
Polonnaruwa,2016,5,34.0,25.5,29.8,182.7,10,68.0,7.9,0.8039,southwest_monsoon,0
Polonnaruwa,2016,6,33.0,25.1,29.1,73.5,4,68.6,7.2,0.8862,southwest_monsoon,0
Polonnaruwa,2016,7,32.5,24.7,28.6,63.6,4,70.0,7.5,0.9014,southwest_monsoon,0
Polonnaruwa,2016,8,31.8,24.3,28.1,75.2,3,67.4,8.1,0.9037,southwest_monsoon,0
Polonnaruwa,2016,9,32.4,24.4,28.4,129.8,6,69.5,6.9,0.8299,southwest_monsoon,0
Polonnaruwa,2016,10,30.8,23.0,26.9,218.2,14,71.4,7.2,0.7576,northeast_monsoon,0
Polonnaruwa,2016,11,31.0,21.6,26.3,387.0,13,68.1,7.8,0.6202,northeast_monsoon,0
